시도,시군구,연도,월,사고건수
경남,진주시,2020년,05월,61.0
경남,진주시,2020년,06월,63.0
경남,진주시,2020년,07월,65.0
경남,진주시,2020년,08월,63.0
경남,진주시,2020년,09월,60.0
경남,진주시,2020년,10월,56.0
경남,진주시,2020년,11월,48.0
경남,진주시,2020년,12월,41.0
경남,통영시,2018년,01월,56.0
경남,통영시,2018년,02월,52.0
경남,통영시,2018년,03월,50.0
경남,통영시,2018년,04월,52.0
경남,통영시,2018년,05월,60.0
경남,통영시,2018년,06월,49.0
경남,통영시,2018년,07월,66.0
경남,통영시,2018년,08월,61.0
경남,통영시,2018년,09월,56.0
경남,통영시,2018년,10월,59.0
경남,통영시,2018년,11월,55.0
경남,통영시,2018년,12월,68.0
경남,통영시,2019년,01월,51.0
경남,통영시,2019년,02월,54.0
경남,통영시,2019년,03월,60.0
경남,통영시,2019년,04월,55.0
경남,통영시,2019년,05월,54.0
경남,통영시,2019년,06월,58.0
경남,통영시,2019년,07월,61.0
경남,통영시,2019년,08월,73.0
경남,통영시,2019년,09월,54.0
경남,통영시,2019년,10월,64.0
경남,통영시,2019년,11월,79.0
경남,통영시,2019년,12월,53.0
경남,통영시,2020년,01월,61.0
경남,통영시,2020년,02월,44.0
경남,통영시,2020년,03월,52.0
경남,통영시,2020년,04월,55.0
경남,통영시,2020년,05월,56.0
경남,통영시,2020년,06월,56.0
경남,통영시,2020년,07월,47.0
경남,통영시,2020년,08월,73.0
경남,통영시,2020년,09월,55.0
경남,통영시,2020년,10월,72.0
경남,통영시,2020년,11월,57.0
경남,통영시,2020년,12월,57.0
경남,김해시,2018년,01월,154.0
경남,김해시,2018년,02월,140.0
경남,김해시,2018년,03월,168.0
경남,김해시,2018년,04월,181.0
경남,김해시,2018년,05월,176.0
경남,김해시,2018년,06월,171.0
경남,김해시,2018년,07월,178.0
경남,김해시,2018년,08월,168.0
경남,김해시,2018년,09월,168.0
경남,김해시,2018년,10월,193.0
경남,김해시,2018년,11월,164.0
경남,김해시,2018년,12월,191.0
경남,김해시,2019년,01월,150.0
경남,김해시,2019년,02월,140.0
경남,김해시,2019년,03월,199.0
경남,김해시,2019년,04월,205.0
경남,김해시,2019년,05월,228.0
경남,김해시,2019년,06월,191.0
경남,김해시,2019년,07월,201.0
경남,김해시,2019년,08월,215.0
경남,김해시,2019년,09월,195.0
경남,김해시,2019년,10월,199.0
경남,김해시,2019년,11월,205.0
경남,김해시,2019년,12월,190.0
경남,김해시,2020년,01월,167.0
경남,김해시,2020년,02월,138.0
경남,김해시,2020년,03월,163.0
경남,김해시,2020년,04월,164.0
경남,김해시,2020년,05월,172.0
경남,김해시,2020년,06월,206.0
경남,김해시,2020년,07월,190.0
경남,김해시,2020년,08월,183.0
경남,김해시,2020년,09월,163.0
경남,김해시,2020년,10월,200.0
경남,김해시,2020년,11월,176.0
경남,김해시,2020년,12월,183.0
경남,밀양시,2018년,01월,26.0
경남,밀양시,2018년,02월,21.0
경남,밀양시,2018년,03월,25.0
경남,밀양시,2018년,04월,31.0
경남,밀양시,2018년,05월,29.0
경남,밀양시,2018년,06월,38.0
경남,밀양시,2018년,07월,36.0
경남,밀양시,2018년,08월,36.0
경남,밀양시,2018년,09월,26.0
경남,밀양시,2018년,10월,42.0
경남,밀양시,2018년,11월,31.0
경남,밀양시,2018년,12월,30.0
경남,밀양시,2019년,01월,31.0
경남,밀양시,2019년,02월,39.0
경남,밀양시,2019년,03월,37.0
경남,밀양시,2019년,04월,39.0
경남,밀양시,2019년,05월,66.0
경남,밀양시,2019년,06월,62.0
경남,밀양시,2019년,07월,45.0
경남,밀양시,2019년,08월,49.0
경남,밀양시,2019년,09월,38.0
경남,밀양시,2019년,10월,46.0
경남,밀양시,2019년,11월,43.0
경남,밀양시,2019년,12월,37.0
경남,밀양시,2020년,01월,43.0
경남,밀양시,2020년,02월,26.0
경남,밀양시,2020년,03월,34.0
경남,밀양시,2020년,04월,30.0
경남,밀양시,2020년,05월,37.0
경남,밀양시,2020년,06월,50.0
경남,밀양시,2020년,07월,33.0
경남,밀양시,2020년,08월,50.0
경남,밀양시,2020년,09월,54.0
경남,밀양시,2020년,10월,57.0
경남,밀양시,2020년,11월,44.0
경남,밀양시,2020년,12월,38.0
경남,거제시,2018년,01월,71.0
경남,거제시,2018년,02월,57.0
경남,거제시,2018년,03월,83.0
경남,거제시,2018년,04월,76.0
경남,거제시,2018년,05월,67.0
경남,거제시,2018년,06월,77.0
경남,거제시,2018년,07월,64.0
경남,거제시,2018년,08월,63.0
경남,거제시,2018년,09월,70.0
경남,거제시,2018년,10월,77.0
경남,거제시,2018년,11월,74.0
경남,거제시,2018년,12월,77.0
경남,거제시,2019년,01월,80.0
경남,거제시,2019년,02월,73.0
경남,거제시,2019년,03월,75.0
경남,거제시,2019년,04월,95.0
경남,거제시,2019년,05월,83.0
경남,거제시,2019년,06월,74.0
경남,거제시,2019년,07월,102.0
경남,거제시,2019년,08월,81.0
경남,거제시,2019년,09월,83.0
경남,거제시,2019년,10월,98.0
경남,거제시,2019년,11월,90.0
경남,거제시,2019년,12월,77.0
경남,거제시,2020년,01월,72.0
경남,거제시,2020년,02월,66.0
경남,거제시,2020년,03월,51.0
경남,거제시,2020년,04월,68.0
경남,거제시,2020년,05월,70.0
경남,거제시,2020년,06월,80.0
경남,거제시,2020년,07월,64.0
경남,거제시,2020년,08월,66.0
경남,거제시,2020년,09월,75.0
경남,거제시,2020년,10월,71.0
경남,거제시,2020년,11월,73.0
경남,거제시,2020년,12월,64.0
경남,의령군,2018년,01월,13.0
경남,의령군,2018년,02월,7.0
경남,의령군,2018년,03월,7.0
경남,의령군,2018년,04월,8.0
경남,의령군,2018년,05월,6.0
경남,의령군,2018년,06월,14.0
경남,의령군,2018년,07월,15.0
경남,의령군,2018년,08월,10.0
경남,의령군,2018년,09월,12.0
경남,의령군,2018년,10월,16.0
경남,의령군,2018년,11월,14.0
경남,의령군,2018년,12월,8.0
경남,의령군,2019년,01월,6.0
경남,의령군,2019년,02월,5.0
경남,의령군,2019년,03월,8.0
경남,의령군,2019년,04월,17.0
경남,의령군,2019년,05월,20.0
경남,의령군,2019년,06월,12.0
경남,의령군,2019년,07월,14.0
경남,의령군,2019년,08월,7.0
경남,의령군,2019년,09월,14.0
경남,의령군,2019년,10월,12.0
경남,의령군,2019년,11월,15.0
경남,의령군,2019년,12월,13.0
경남,의령군,2020년,01월,5.0
경남,의령군,2020년,02월,10.0
경남,의령군,2020년,03월,7.0
경남,의령군,2020년,04월,13.0
경남,의령군,2020년,05월,17.0
경남,의령군,2020년,06월,12.0
경남,의령군,2020년,07월,11.0
경남,의령군,2020년,08월,8.0
경남,의령군,2020년,09월,7.0
경남,의령군,2020년,10월,13.0
경남,의령군,2020년,11월,14.0
경남,의령군,2020년,12월,9.0
경남,함안군,2018년,01월,28.0
경남,함안군,2018년,02월,22.0
경남,함안군,2018년,03월,15.0
경남,함안군,2018년,04월,23.0
경남,함안군,2018년,05월,30.0
경남,함안군,2018년,06월,24.0
경남,함안군,2018년,07월,23.0
경남,함안군,2018년,08월,18.0
경남,함안군,2018년,09월,16.0
경남,함안군,2018년,10월,26.0
경남,함안군,2018년,11월,21.0
경남,함안군,2018년,12월,27.0
경남,함안군,2019년,01월,17.0
경남,함안군,2019년,02월,21.0
경남,함안군,2019년,03월,21.0
경남,함안군,2019년,04월,40.0
경남,함안군,2019년,05월,28.0
경남,함안군,2019년,06월,27.0
경남,함안군,2019년,07월,29.0
경남,함안군,2019년,08월,27.0
경남,함안군,2019년,09월,29.0
경남,함안군,2019년,10월,39.0
경남,함안군,2019년,11월,23.0
경남,함안군,2019년,12월,26.0
경남,함안군,2020년,01월,30.0
경남,함안군,2020년,02월,22.0
경남,함안군,2020년,03월,21.0
경남,함안군,2020년,04월,22.0
경남,함안군,2020년,05월,24.0
경남,함안군,2020년,06월,27.0
경남,함안군,2020년,07월,19.0
경남,함안군,2020년,08월,26.0
경남,함안군,2020년,09월,26.0
경남,함안군,2020년,10월,30.0
경남,함안군,2020년,11월,28.0
경남,함안군,2020년,12월,19.0
경남,창녕군,2018년,01월,22.0
경남,창녕군,2018년,02월,33.0
경남,창녕군,2018년,03월,28.0
경남,창녕군,2018년,04월,20.0
경남,창녕군,2018년,05월,32.0
경남,창녕군,2018년,06월,33.0
경남,창녕군,2018년,07월,37.0
경남,창녕군,2018년,08월,20.0
경남,창녕군,2018년,09월,32.0
경남,창녕군,2018년,10월,34.0
경남,창녕군,2018년,11월,21.0
경남,창녕군,2018년,12월,24.0
경남,창녕군,2019년,01월,18.0
경남,창녕군,2019년,02월,20.0
경남,창녕군,2019년,03월,23.0
경남,창녕군,2019년,04월,30.0
경남,창녕군,2019년,05월,25.0
경남,창녕군,2019년,06월,29.0
경남,창녕군,2019년,07월,30.0
경남,창녕군,2019년,08월,24.0
경남,창녕군,2019년,09월,23.0
경남,창녕군,2019년,10월,41.0
경남,창녕군,2019년,11월,43.0
경남,창녕군,2019년,12월,27.0
경남,창녕군,2020년,01월,21.0
경남,창녕군,2020년,02월,19.0
경남,창녕군,2020년,03월,25.0
경남,창녕군,2020년,04월,23.0
경남,창녕군,2020년,05월,31.0
경남,창녕군,2020년,06월,34.0
경남,창녕군,2020년,07월,23.0
경남,창녕군,2020년,08월,19.0
경남,창녕군,2020년,09월,30.0
경남,창녕군,2020년,10월,45.0
경남,창녕군,2020년,11월,30.0
경남,창녕군,2020년,12월,31.0
경남,양산시,2018년,01월,82.0
경남,양산시,2018년,02월,84.0
경남,양산시,2018년,03월,103.0
경남,양산시,2018년,04월,84.0
경남,양산시,2018년,05월,78.0
경남,양산시,2018년,06월,93.0
경남,양산시,2018년,07월,88.0
경남,양산시,2018년,08월,118.0
경남,양산시,2018년,09월,91.0
경남,양산시,2018년,10월,109.0
경남,양산시,2018년,11월,85.0
경남,양산시,2018년,12월,91.0
경남,양산시,2019년,01월,100.0
경남,양산시,2019년,02월,84.0
경남,양산시,2019년,03월,120.0
경남,양산시,2019년,04월,126.0
경남,양산시,2019년,05월,117.0
경남,양산시,2019년,06월,103.0
경남,양산시,2019년,07월,105.0
경남,양산시,2019년,08월,91.0
경남,양산시,2019년,09월,139.0
경남,양산시,2019년,10월,112.0
경남,양산시,2019년,11월,97.0
경남,양산시,2019년,12월,92.0
경남,양산시,2020년,01월,99.0
경남,양산시,2020년,02월,95.0
경남,양산시,2020년,03월,77.0
경남,양산시,2020년,04월,101.0
경남,양산시,2020년,05월,94.0
경남,양산시,2020년,06월,106.0
경남,양산시,2020년,07월,102.0
경남,양산시,2020년,08월,95.0
경남,양산시,2020년,09월,107.0
경남,양산시,2020년,10월,127.0
경남,양산시,2020년,11월,127.0
경남,양산시,2020년,12월,110.0
경남,고성군,2018년,01월,27.0
경남,고성군,2018년,02월,8.0
경남,고성군,2018년,03월,26.0
경남,고성군,2018년,04월,25.0
경남,고성군,2018년,05월,21.0
경남,고성군,2018년,06월,16.0
경남,고성군,2018년,07월,13.0
경남,고성군,2018년,08월,12.0
경남,고성군,2018년,09월,19.0
경남,고성군,2018년,10월,21.0
경남,고성군,2018년,11월,27.0
경남,고성군,2018년,12월,28.0
경남,고성군,2019년,01월,16.0
경남,고성군,2019년,02월,15.0
경남,고성군,2019년,03월,17.0
경남,고성군,2019년,04월,16.0
경남,고성군,2019년,05월,27.0
경남,고성군,2019년,06월,17.0
경남,고성군,2019년,07월,21.0
경남,고성군,2019년,08월,24.0
경남,고성군,2019년,09월,29.0
경남,고성군,2019년,10월,30.0
경남,고성군,2019년,11월,30.0
경남,고성군,2019년,12월,24.0
경남,고성군,2020년,01월,17.0
경남,고성군,2020년,02월,13.0
경남,고성군,2020년,03월,11.0
경남,고성군,2020년,04월,22.0
경남,고성군,2020년,05월,26.0
경남,고성군,2020년,06월,30.0
경남,고성군,2020년,07월,16.0
경남,고성군,2020년,08월,24.0
경남,고성군,2020년,09월,26.0
경남,고성군,2020년,10월,32.0
경남,고성군,2020년,11월,20.0
경남,고성군,2020년,12월,20.0
경남,사천시,2018년,01월,36.0
경남,사천시,2018년,02월,35.0
경남,사천시,2018년,03월,37.0
경남,사천시,2018년,04월,45.0
경남,사천시,2018년,05월,56.0
경남,사천시,2018년,06월,51.0
경남,사천시,2018년,07월,48.0
경남,사천시,2018년,08월,61.0
경남,사천시,2018년,09월,69.0
경남,사천시,2018년,10월,62.0
경남,사천시,2018년,11월,63.0
경남,사천시,2018년,12월,44.0
경남,사천시,2019년,01월,46.0
경남,사천시,2019년,02월,43.0
경남,사천시,2019년,03월,56.0
경남,사천시,2019년,04월,63.0
경남,사천시,2019년,05월,58.0
경남,사천시,2019년,06월,55.0
경남,사천시,2019년,07월,59.0
경남,사천시,2019년,08월,70.0
경남,사천시,2019년,09월,60.0
경남,사천시,2019년,10월,49.0
경남,사천시,2019년,11월,62.0
경남,사천시,2019년,12월,47.0
경남,사천시,2020년,01월,46.0
경남,사천시,2020년,02월,36.0
경남,사천시,2020년,03월,51.0
경남,사천시,2020년,04월,46.0
경남,사천시,2020년,05월,53.0
경남,사천시,2020년,06월,65.0
경남,사천시,2020년,07월,57.0
경남,사천시,2020년,08월,55.0
경남,사천시,2020년,09월,57.0
경남,사천시,2020년,10월,66.0
경남,사천시,2020년,11월,41.0
경남,사천시,2020년,12월,51.0
경남,남해군,2018년,01월,13.0
경남,남해군,2018년,02월,12.0
경남,남해군,2018년,03월,19.0
경남,남해군,2018년,04월,19.0
경남,남해군,2018년,05월,19.0
경남,남해군,2018년,06월,11.0
경남,남해군,2018년,07월,16.0
경남,남해군,2018년,08월,16.0
경남,남해군,2018년,09월,12.0
경남,남해군,2018년,10월,14.0
경남,남해군,2018년,11월,23.0
경남,남해군,2018년,12월,13.0
경남,남해군,2019년,01월,7.0
경남,남해군,2019년,02월,11.0
경남,남해군,2019년,03월,16.0
경남,남해군,2019년,04월,14.0
경남,남해군,2019년,05월,16.0
경남,남해군,2019년,06월,16.0
경남,남해군,2019년,07월,17.0
경남,남해군,2019년,08월,20.0
경남,남해군,2019년,09월,16.0
경남,남해군,2019년,10월,14.0
경남,남해군,2019년,11월,30.0
경남,남해군,2019년,12월,15.0
경남,남해군,2020년,01월,14.0
경남,남해군,2020년,02월,7.0
경남,남해군,2020년,03월,15.0
경남,남해군,2020년,04월,18.0
경남,남해군,2020년,05월,21.0
경남,남해군,2020년,06월,16.0
경남,남해군,2020년,07월,20.0
경남,남해군,2020년,08월,24.0
경남,남해군,2020년,09월,21.0
경남,남해군,2020년,10월,18.0
경남,남해군,2020년,11월,23.0
경남,남해군,2020년,12월,10.0
경남,하동군,2018년,01월,8.0
경남,하동군,2018년,02월,14.0
경남,하동군,2018년,03월,10.0
경남,하동군,2018년,04월,16.0
경남,하동군,2018년,05월,6.0
경남,하동군,2018년,06월,22.0
경남,하동군,2018년,07월,14.0
경남,하동군,2018년,08월,8.0
경남,하동군,2018년,09월,15.0
경남,하동군,2018년,10월,13.0
경남,하동군,2018년,11월,10.0
경남,하동군,2018년,12월,13.0
경남,하동군,2019년,01월,6.0
경남,하동군,2019년,02월,8.0
경남,하동군,2019년,03월,20.0
경남,하동군,2019년,04월,13.0
경남,하동군,2019년,05월,15.0
경남,하동군,2019년,06월,12.0
경남,하동군,2019년,07월,9.0
경남,하동군,2019년,08월,20.0
경남,하동군,2019년,09월,10.0
경남,하동군,2019년,10월,12.0
경남,하동군,2019년,11월,10.0
경남,하동군,2019년,12월,8.0
경남,하동군,2020년,01월,7.0
경남,하동군,2020년,02월,4.0
경남,하동군,2020년,03월,14.0
경남,하동군,2020년,04월,11.0
경남,하동군,2020년,05월,5.0
경남,하동군,2020년,06월,19.0
경남,하동군,2020년,07월,9.0
경남,하동군,2020년,08월,11.0
경남,하동군,2020년,09월,6.0
경남,하동군,2020년,10월,10.0
경남,하동군,2020년,11월,12.0
경남,하동군,2020년,12월,8.0
경남,산청군,2018년,01월,12.0
경남,산청군,2018년,02월,6.0
경남,산청군,2018년,03월,15.0
경남,산청군,2018년,04월,14.0
경남,산청군,2018년,05월,23.0
경남,산청군,2018년,06월,12.0
경남,산청군,2018년,07월,26.0
경남,산청군,2018년,08월,17.0
경남,산청군,2018년,09월,14.0
경남,산청군,2018년,10월,13.0
경남,산청군,2018년,11월,19.0
경남,산청군,2018년,12월,12.0
경남,산청군,2019년,01월,8.0
경남,산청군,2019년,02월,16.0
경남,산청군,2019년,03월,6.0
경남,산청군,2019년,04월,12.0
경남,산청군,2019년,05월,21.0
경남,산청군,2019년,06월,10.0
경남,산청군,2019년,07월,15.0
경남,산청군,2019년,08월,26.0
경남,산청군,2019년,09월,16.0
경남,산청군,2019년,10월,17.0
경남,산청군,2019년,11월,16.0
경남,산청군,2019년,12월,10.0
경남,산청군,2020년,01월,12.0
경남,산청군,2020년,02월,19.0
경남,산청군,2020년,03월,12.0
경남,산청군,2020년,04월,14.0
경남,산청군,2020년,05월,15.0
경남,산청군,2020년,06월,25.0
경남,산청군,2020년,07월,9.0
경남,산청군,2020년,08월,21.0
경남,산청군,2020년,09월,14.0
경남,산청군,2020년,10월,12.0
경남,산청군,2020년,11월,18.0
경남,산청군,2020년,12월,12.0
경남,함양군,2018년,01월,9.0
경남,함양군,2018년,02월,11.0
경남,함양군,2018년,03월,12.0
경남,함양군,2018년,04월,14.0
경남,함양군,2018년,05월,23.0
경남,함양군,2018년,06월,17.0
경남,함양군,2018년,07월,13.0
