시도,시군구,연도,월,사망자수
경북,문경시,2020년,05월,2.0
경북,문경시,2020년,06월,3.0
경북,문경시,2020년,07월,1.0
경북,문경시,2020년,08월,1.0
경북,문경시,2020년,09월,1.0
경북,문경시,2020년,10월,1.0
경북,문경시,2020년,11월,2.0
경북,문경시,2020년,12월,2.0
경북,상주시,2018년,01월,0.0
경북,상주시,2018년,02월,6.0
경북,상주시,2018년,03월,1.0
경북,상주시,2018년,04월,4.0
경북,상주시,2018년,05월,3.0
경북,상주시,2018년,06월,0.0
경북,상주시,2018년,07월,3.0
경북,상주시,2018년,08월,2.0
경북,상주시,2018년,09월,3.0
경북,상주시,2018년,10월,9.0
경북,상주시,2018년,11월,3.0
경북,상주시,2018년,12월,0.0
경북,상주시,2019년,01월,2.0
경북,상주시,2019년,02월,3.0
경북,상주시,2019년,03월,0.0
경북,상주시,2019년,04월,3.0
경북,상주시,2019년,05월,0.0
경북,상주시,2019년,06월,3.0
경북,상주시,2019년,07월,2.0
경북,상주시,2019년,08월,2.0
경북,상주시,2019년,09월,2.0
경북,상주시,2019년,10월,5.0
경북,상주시,2019년,11월,2.0
경북,상주시,2019년,12월,2.0
경북,상주시,2020년,01월,2.0
경북,상주시,2020년,02월,2.0
경북,상주시,2020년,03월,1.0
경북,상주시,2020년,04월,2.0
경북,상주시,2020년,05월,2.0
경북,상주시,2020년,06월,2.0
경북,상주시,2020년,07월,3.0
경북,상주시,2020년,08월,4.0
경북,상주시,2020년,09월,5.0
경북,상주시,2020년,10월,7.0
경북,상주시,2020년,11월,3.0
경북,상주시,2020년,12월,5.0
경북,군위군,2018년,01월,0.0
경북,군위군,2018년,02월,0.0
경북,군위군,2018년,03월,0.0
경북,군위군,2018년,04월,0.0
경북,군위군,2018년,05월,0.0
경북,군위군,2018년,06월,1.0
경북,군위군,2018년,07월,1.0
경북,군위군,2018년,08월,0.0
경북,군위군,2018년,09월,1.0
경북,군위군,2018년,10월,2.0
경북,군위군,2018년,11월,0.0
경북,군위군,2018년,12월,2.0
경북,군위군,2019년,01월,0.0
경북,군위군,2019년,02월,1.0
경북,군위군,2019년,03월,1.0
경북,군위군,2019년,04월,1.0
경북,군위군,2019년,05월,2.0
경북,군위군,2019년,06월,0.0
경북,군위군,2019년,07월,1.0
경북,군위군,2019년,08월,2.0
경북,군위군,2019년,09월,0.0
경북,군위군,2019년,10월,1.0
경북,군위군,2019년,11월,2.0
경북,군위군,2019년,12월,7.0
경북,군위군,2020년,01월,0.0
경북,군위군,2020년,02월,0.0
경북,군위군,2020년,03월,0.0
경북,군위군,2020년,04월,0.0
경북,군위군,2020년,05월,0.0
경북,군위군,2020년,06월,1.0
경북,군위군,2020년,07월,1.0
경북,군위군,2020년,08월,0.0
경북,군위군,2020년,09월,0.0
경북,군위군,2020년,10월,0.0
경북,군위군,2020년,11월,1.0
경북,군위군,2020년,12월,2.0
경북,의성군,2018년,01월,1.0
경북,의성군,2018년,02월,1.0
경북,의성군,2018년,03월,0.0
경북,의성군,2018년,04월,2.0
경북,의성군,2018년,05월,0.0
경북,의성군,2018년,06월,0.0
경북,의성군,2018년,07월,2.0
경북,의성군,2018년,08월,1.0
경북,의성군,2018년,09월,0.0
경북,의성군,2018년,10월,2.0
경북,의성군,2018년,11월,0.0
경북,의성군,2018년,12월,0.0
경북,의성군,2019년,01월,2.0
경북,의성군,2019년,02월,0.0
경북,의성군,2019년,03월,3.0
경북,의성군,2019년,04월,1.0
경북,의성군,2019년,05월,1.0
경북,의성군,2019년,06월,3.0
경북,의성군,2019년,07월,1.0
경북,의성군,2019년,08월,1.0
경북,의성군,2019년,09월,1.0
경북,의성군,2019년,10월,2.0
경북,의성군,2019년,11월,2.0
경북,의성군,2019년,12월,3.0
경북,의성군,2020년,01월,0.0
경북,의성군,2020년,02월,1.0
경북,의성군,2020년,03월,1.0
경북,의성군,2020년,04월,0.0
경북,의성군,2020년,05월,2.0
경북,의성군,2020년,06월,1.0
경북,의성군,2020년,07월,4.0
경북,의성군,2020년,08월,2.0
경북,의성군,2020년,09월,0.0
경북,의성군,2020년,10월,4.0
경북,의성군,2020년,11월,1.0
경북,의성군,2020년,12월,0.0
경북,청송군,2018년,01월,0.0
경북,청송군,2018년,02월,0.0
경북,청송군,2018년,03월,0.0
경북,청송군,2018년,04월,2.0
경북,청송군,2018년,05월,0.0
경북,청송군,2018년,06월,2.0
경북,청송군,2018년,07월,1.0
경북,청송군,2018년,08월,0.0
경북,청송군,2018년,09월,2.0
경북,청송군,2018년,10월,2.0
경북,청송군,2018년,11월,1.0
경북,청송군,2018년,12월,0.0
경북,청송군,2019년,01월,0.0
경북,청송군,2019년,02월,0.0
경북,청송군,2019년,03월,1.0
경북,청송군,2019년,04월,0.0
경북,청송군,2019년,05월,2.0
경북,청송군,2019년,06월,0.0
경북,청송군,2019년,07월,1.0
경북,청송군,2019년,08월,0.0
경북,청송군,2019년,09월,0.0
경북,청송군,2019년,10월,1.0
경북,청송군,2019년,11월,2.0
경북,청송군,2019년,12월,0.0
경북,청송군,2020년,01월,0.0
경북,청송군,2020년,02월,0.0
경북,청송군,2020년,03월,1.0
경북,청송군,2020년,04월,0.0
경북,청송군,2020년,05월,1.0
경북,청송군,2020년,06월,0.0
경북,청송군,2020년,07월,0.0
경북,청송군,2020년,08월,0.0
경북,청송군,2020년,09월,0.0
경북,청송군,2020년,10월,3.0
경북,청송군,2020년,11월,0.0
경북,청송군,2020년,12월,0.0
경북,영양군,2018년,01월,0.0
경북,영양군,2018년,02월,0.0
경북,영양군,2018년,03월,0.0
경북,영양군,2018년,04월,0.0
경북,영양군,2018년,05월,0.0
경북,영양군,2018년,06월,0.0
경북,영양군,2018년,07월,0.0
경북,영양군,2018년,08월,0.0
경북,영양군,2018년,09월,1.0
경북,영양군,2018년,10월,0.0
경북,영양군,2018년,11월,0.0
경북,영양군,2018년,12월,0.0
경북,영양군,2019년,01월,1.0
경북,영양군,2019년,02월,0.0
경북,영양군,2019년,03월,0.0
경북,영양군,2019년,04월,0.0
경북,영양군,2019년,05월,0.0
경북,영양군,2019년,06월,0.0
경북,영양군,2019년,07월,0.0
경북,영양군,2019년,08월,0.0
경북,영양군,2019년,09월,0.0
경북,영양군,2019년,10월,0.0
경북,영양군,2019년,11월,0.0
경북,영양군,2019년,12월,1.0
경북,영양군,2020년,01월,0.0
경북,영양군,2020년,02월,0.0
경북,영양군,2020년,03월,0.0
경북,영양군,2020년,04월,0.0
경북,영양군,2020년,05월,1.0
경북,영양군,2020년,06월,0.0
경북,영양군,2020년,07월,1.0
경북,영양군,2020년,08월,0.0
경북,영양군,2020년,09월,0.0
경북,영양군,2020년,10월,0.0
경북,영양군,2020년,11월,0.0
경북,영양군,2020년,12월,0.0
경북,영덕군,2018년,01월,0.0
경북,영덕군,2018년,02월,0.0
경북,영덕군,2018년,03월,1.0
경북,영덕군,2018년,04월,2.0
경북,영덕군,2018년,05월,0.0
경북,영덕군,2018년,06월,1.0
경북,영덕군,2018년,07월,0.0
경북,영덕군,2018년,08월,0.0
경북,영덕군,2018년,09월,2.0
경북,영덕군,2018년,10월,5.0
경북,영덕군,2018년,11월,0.0
경북,영덕군,2018년,12월,0.0
경북,영덕군,2019년,01월,2.0
경북,영덕군,2019년,02월,0.0
경북,영덕군,2019년,03월,0.0
경북,영덕군,2019년,04월,2.0
경북,영덕군,2019년,05월,3.0
경북,영덕군,2019년,06월,1.0
경북,영덕군,2019년,07월,0.0
경북,영덕군,2019년,08월,0.0
경북,영덕군,2019년,09월,1.0
경북,영덕군,2019년,10월,0.0
경북,영덕군,2019년,11월,0.0
경북,영덕군,2019년,12월,0.0
경북,영덕군,2020년,01월,1.0
경북,영덕군,2020년,02월,1.0
경북,영덕군,2020년,03월,0.0
경북,영덕군,2020년,04월,0.0
경북,영덕군,2020년,05월,1.0
경북,영덕군,2020년,06월,0.0
경북,영덕군,2020년,07월,0.0
경북,영덕군,2020년,08월,1.0
경북,영덕군,2020년,09월,1.0
경북,영덕군,2020년,10월,2.0
경북,영덕군,2020년,11월,2.0
경북,영덕군,2020년,12월,0.0
경북,청도군,2018년,01월,0.0
경북,청도군,2018년,02월,1.0
경북,청도군,2018년,03월,2.0
경북,청도군,2018년,04월,1.0
경북,청도군,2018년,05월,1.0
경북,청도군,2018년,06월,0.0
경북,청도군,2018년,07월,5.0
경북,청도군,2018년,08월,0.0
경북,청도군,2018년,09월,0.0
경북,청도군,2018년,10월,2.0
경북,청도군,2018년,11월,1.0
경북,청도군,2018년,12월,2.0
경북,청도군,2019년,01월,1.0
경북,청도군,2019년,02월,3.0
경북,청도군,2019년,03월,0.0
경북,청도군,2019년,04월,1.0
경북,청도군,2019년,05월,2.0
경북,청도군,2019년,06월,1.0
경북,청도군,2019년,07월,0.0
경북,청도군,2019년,08월,0.0
경북,청도군,2019년,09월,3.0
경북,청도군,2019년,10월,0.0
경북,청도군,2019년,11월,0.0
경북,청도군,2019년,12월,2.0
경북,청도군,2020년,01월,0.0
경북,청도군,2020년,02월,2.0
경북,청도군,2020년,03월,1.0
경북,청도군,2020년,04월,0.0
경북,청도군,2020년,05월,2.0
경북,청도군,2020년,06월,3.0
경북,청도군,2020년,07월,0.0
경북,청도군,2020년,08월,3.0
경북,청도군,2020년,09월,1.0
경북,청도군,2020년,10월,1.0
경북,청도군,2020년,11월,0.0
경북,청도군,2020년,12월,1.0
경북,고령군,2018년,01월,1.0
경북,고령군,2018년,02월,0.0
경북,고령군,2018년,03월,0.0
경북,고령군,2018년,04월,1.0
경북,고령군,2018년,05월,1.0
경북,고령군,2018년,06월,2.0
경북,고령군,2018년,07월,0.0
경북,고령군,2018년,08월,2.0
경북,고령군,2018년,09월,0.0
경북,고령군,2018년,10월,3.0
경북,고령군,2018년,11월,1.0
경북,고령군,2018년,12월,0.0
경북,고령군,2019년,01월,0.0
경북,고령군,2019년,02월,0.0
경북,고령군,2019년,03월,0.0
경북,고령군,2019년,04월,0.0
경북,고령군,2019년,05월,0.0
경북,고령군,2019년,06월,1.0
경북,고령군,2019년,07월,0.0
경북,고령군,2019년,08월,1.0
경북,고령군,2019년,09월,0.0
경북,고령군,2019년,10월,0.0
경북,고령군,2019년,11월,2.0
경북,고령군,2019년,12월,0.0
경북,고령군,2020년,01월,1.0
경북,고령군,2020년,02월,2.0
경북,고령군,2020년,03월,0.0
경북,고령군,2020년,04월,0.0
경북,고령군,2020년,05월,1.0
경북,고령군,2020년,06월,2.0
경북,고령군,2020년,07월,0.0
경북,고령군,2020년,08월,1.0
경북,고령군,2020년,09월,0.0
경북,고령군,2020년,10월,0.0
경북,고령군,2020년,11월,0.0
경북,고령군,2020년,12월,0.0
경북,성주군,2018년,01월,0.0
경북,성주군,2018년,02월,1.0
경북,성주군,2018년,03월,1.0
경북,성주군,2018년,04월,1.0
경북,성주군,2018년,05월,3.0
경북,성주군,2018년,06월,1.0
경북,성주군,2018년,07월,2.0
경북,성주군,2018년,08월,0.0
경북,성주군,2018년,09월,1.0
경북,성주군,2018년,10월,0.0
경북,성주군,2018년,11월,2.0
경북,성주군,2018년,12월,1.0
경북,성주군,2019년,01월,0.0
경북,성주군,2019년,02월,1.0
경북,성주군,2019년,03월,2.0
경북,성주군,2019년,04월,1.0
경북,성주군,2019년,05월,1.0
경북,성주군,2019년,06월,2.0
경북,성주군,2019년,07월,0.0
경북,성주군,2019년,08월,0.0
경북,성주군,2019년,09월,0.0
경북,성주군,2019년,10월,1.0
경북,성주군,2019년,11월,0.0
경북,성주군,2019년,12월,3.0
경북,성주군,2020년,01월,2.0
경북,성주군,2020년,02월,0.0
경북,성주군,2020년,03월,0.0
경북,성주군,2020년,04월,1.0
경북,성주군,2020년,05월,0.0
경북,성주군,2020년,06월,1.0
경북,성주군,2020년,07월,4.0
경북,성주군,2020년,08월,0.0
경북,성주군,2020년,09월,0.0
경북,성주군,2020년,10월,1.0
경북,성주군,2020년,11월,0.0
경북,성주군,2020년,12월,0.0
경북,칠곡군,2018년,01월,2.0
경북,칠곡군,2018년,02월,1.0
경북,칠곡군,2018년,03월,0.0
경북,칠곡군,2018년,04월,2.0
경북,칠곡군,2018년,05월,0.0
경북,칠곡군,2018년,06월,1.0
경북,칠곡군,2018년,07월,4.0
경북,칠곡군,2018년,08월,2.0
경북,칠곡군,2018년,09월,2.0
경북,칠곡군,2018년,10월,1.0
경북,칠곡군,2018년,11월,1.0
경북,칠곡군,2018년,12월,1.0
경북,칠곡군,2019년,01월,2.0
경북,칠곡군,2019년,02월,1.0
경북,칠곡군,2019년,03월,1.0
경북,칠곡군,2019년,04월,2.0
경북,칠곡군,2019년,05월,0.0
경북,칠곡군,2019년,06월,2.0
경북,칠곡군,2019년,07월,2.0
경북,칠곡군,2019년,08월,2.0
경북,칠곡군,2019년,09월,0.0
경북,칠곡군,2019년,10월,1.0
경북,칠곡군,2019년,11월,2.0
경북,칠곡군,2019년,12월,2.0
경북,칠곡군,2020년,01월,1.0
경북,칠곡군,2020년,02월,0.0
경북,칠곡군,2020년,03월,1.0
경북,칠곡군,2020년,04월,1.0
경북,칠곡군,2020년,05월,1.0
경북,칠곡군,2020년,06월,2.0
경북,칠곡군,2020년,07월,1.0
경북,칠곡군,2020년,08월,1.0
경북,칠곡군,2020년,09월,3.0
경북,칠곡군,2020년,10월,2.0
경북,칠곡군,2020년,11월,1.0
경북,칠곡군,2020년,12월,1.0
경북,예천군,2018년,01월,0.0
경북,예천군,2018년,02월,0.0
경북,예천군,2018년,03월,1.0
경북,예천군,2018년,04월,0.0
경북,예천군,2018년,05월,2.0
경북,예천군,2018년,06월,0.0
경북,예천군,2018년,07월,0.0
경북,예천군,2018년,08월,0.0
경북,예천군,2018년,09월,1.0
경북,예천군,2018년,10월,2.0
경북,예천군,2018년,11월,2.0
경북,예천군,2018년,12월,1.0
경북,예천군,2019년,01월,2.0
경북,예천군,2019년,02월,0.0
경북,예천군,2019년,03월,1.0
경북,예천군,2019년,04월,0.0
경북,예천군,2019년,05월,0.0
경북,예천군,2019년,06월,0.0
경북,예천군,2019년,07월,0.0
경북,예천군,2019년,08월,0.0
경북,예천군,2019년,09월,2.0
경북,예천군,2019년,10월,0.0
경북,예천군,2019년,11월,0.0
경북,예천군,2019년,12월,1.0
경북,예천군,2020년,01월,4.0
경북,예천군,2020년,02월,1.0
경북,예천군,2020년,03월,2.0
경북,예천군,2020년,04월,1.0
경북,예천군,2020년,05월,1.0
경북,예천군,2020년,06월,1.0
경북,예천군,2020년,07월,0.0
경북,예천군,2020년,08월,0.0
경북,예천군,2020년,09월,1.0
경북,예천군,2020년,10월,0.0
경북,예천군,2020년,11월,1.0
경북,예천군,2020년,12월,1.0
경북,봉화군,2018년,01월,1.0
경북,봉화군,2018년,02월,0.0
경북,봉화군,2018년,03월,0.0
경북,봉화군,2018년,04월,0.0
경북,봉화군,2018년,05월,0.0
경북,봉화군,2018년,06월,0.0
경북,봉화군,2018년,07월,0.0
경북,봉화군,2018년,08월,0.0
경북,봉화군,2018년,09월,0.0
경북,봉화군,2018년,10월,0.0
경북,봉화군,2018년,11월,0.0
경북,봉화군,2018년,12월,0.0
경북,봉화군,2019년,01월,0.0
경북,봉화군,2019년,02월,2.0
경북,봉화군,2019년,03월,0.0
경북,봉화군,2019년,04월,0.0
경북,봉화군,2019년,05월,1.0
경북,봉화군,2019년,06월,0.0
경북,봉화군,2019년,07월,0.0
경북,봉화군,2019년,08월,2.0
경북,봉화군,2019년,09월,0.0
경북,봉화군,2019년,10월,0.0
경북,봉화군,2019년,11월,0.0
경북,봉화군,2019년,12월,0.0
경북,봉화군,2020년,01월,0.0
경북,봉화군,2020년,02월,0.0
경북,봉화군,2020년,03월,2.0
경북,봉화군,2020년,04월,2.0
경북,봉화군,2020년,05월,0.0
경북,봉화군,2020년,06월,1.0
경북,봉화군,2020년,07월,0.0
경북,봉화군,2020년,08월,1.0
경북,봉화군,2020년,09월,1.0
경북,봉화군,2020년,10월,0.0
경북,봉화군,2020년,11월,1.0
경북,봉화군,2020년,12월,1.0
경북,울진군,2018년,01월,0.0
경북,울진군,2018년,02월,3.0
경북,울진군,2018년,03월,1.0
경북,울진군,2018년,04월,0.0
경북,울진군,2018년,05월,0.0
경북,울진군,2018년,06월,1.0
경북,울진군,2018년,07월,1.0
경북,울진군,2018년,08월,1.0
경북,울진군,2018년,09월,1.0
경북,울진군,2018년,10월,0.0
경북,울진군,2018년,11월,0.0
경북,울진군,2018년,12월,0.0
경북,울진군,2019년,01월,0.0
경북,울진군,2019년,02월,0.0
경북,울진군,2019년,03월,0.0
경북,울진군,2019년,04월,1.0
경북,울진군,2019년,05월,1.0
경북,울진군,2019년,06월,1.0
경북,울진군,2019년,07월,1.0
경북,울진군,2019년,08월,1.0
경북,울진군,2019년,09월,1.0
경북,울진군,2019년,10월,0.0
경북,울진군,2019년,11월,0.0
경북,울진군,2019년,12월,0.0
경북,울진군,2020년,01월,1.0
경북,울진군,2020년,02월,0.0
경북,울진군,2020년,03월,0.0
경북,울진군,2020년,04월,1.0
경북,울진군,2020년,05월,3.0
경북,울진군,2020년,06월,1.0
경북,울진군,2020년,07월,1.0
경북,울진군,2020년,08월,0.0
경북,울진군,2020년,09월,0.0
경북,울진군,2020년,10월,0.0
경북,울진군,2020년,11월,0.0
경북,울진군,2020년,12월,1.0
경북,경산시,2018년,01월,4.0
경북,경산시,2018년,02월,5.0
경북,경산시,2018년,03월,5.0
경북,경산시,2018년,04월,2.0
경북,경산시,2018년,05월,2.0
경북,경산시,2018년,06월,3.0
경북,경산시,2018년,07월,0.0
경북,경산시,2018년,08월,6.0
경북,경산시,2018년,09월,3.0
경북,경산시,2018년,10월,3.0
경북,경산시,2018년,11월,2.0
경북,경산시,2018년,12월,4.0
경북,경산시,2019년,01월,2.0
경북,경산시,2019년,02월,2.0
경북,경산시,2019년,03월,4.0
경북,경산시,2019년,04월,1.0
경북,경산시,2019년,05월,1.0
경북,경산시,2019년,06월,1.0
경북,경산시,2019년,07월,2.0
경북,경산시,2019년,08월,0.0
경북,경산시,2019년,09월,4.0
경북,경산시,2019년,10월,2.0
경북,경산시,2019년,11월,2.0
경북,경산시,2019년,12월,1.0
경북,경산시,2020년,01월,0.0
경북,경산시,2020년,02월,2.0
경북,경산시,2020년,03월,0.0
경북,경산시,2020년,04월,2.0
경북,경산시,2020년,05월,4.0
경북,경산시,2020년,06월,4.0
경북,경산시,2020년,07월,2.0
경북,경산시,2020년,08월,1.0
경북,경산시,2020년,09월,1.0
경북,경산시,2020년,10월,2.0
경북,경산시,2020년,11월,3.0
경북,경산시,2020년,12월,2.0
경남,진주시,2018년,01월,0.0
