시도,시군구,연도,월,부상자수
서울,노원구,2018년,10월,179.0
서울,노원구,2018년,11월,172.0
서울,노원구,2018년,12월,226.0
서울,노원구,2019년,01월,201.0
서울,노원구,2019년,02월,136.0
서울,노원구,2019년,03월,169.0
서울,노원구,2019년,04월,191.0
서울,노원구,2019년,05월,203.0
서울,노원구,2019년,06월,187.0
서울,노원구,2019년,07월,192.0
서울,노원구,2019년,08월,188.0
서울,노원구,2019년,09월,222.0
서울,노원구,2019년,10월,203.0
서울,노원구,2019년,11월,231.0
서울,노원구,2019년,12월,179.0
서울,노원구,2020년,01월,181.0
서울,노원구,2020년,02월,171.0
서울,노원구,2020년,03월,126.0
서울,노원구,2020년,04월,175.0
서울,노원구,2020년,05월,186.0
서울,노원구,2020년,06월,177.0
서울,노원구,2020년,07월,164.0
서울,노원구,2020년,08월,183.0
서울,노원구,2020년,09월,180.0
서울,노원구,2020년,10월,157.0
서울,노원구,2020년,11월,161.0
서울,노원구,2020년,12월,155.0
서울,광진구,2018년,01월,119.0
서울,광진구,2018년,02월,111.0
서울,광진구,2018년,03월,101.0
서울,광진구,2018년,04월,126.0
서울,광진구,2018년,05월,134.0
서울,광진구,2018년,06월,140.0
서울,광진구,2018년,07월,130.0
서울,광진구,2018년,08월,136.0
서울,광진구,2018년,09월,107.0
서울,광진구,2018년,10월,135.0
서울,광진구,2018년,11월,148.0
서울,광진구,2018년,12월,87.0
서울,광진구,2019년,01월,70.0
서울,광진구,2019년,02월,92.0
서울,광진구,2019년,03월,99.0
서울,광진구,2019년,04월,142.0
서울,광진구,2019년,05월,128.0
서울,광진구,2019년,06월,111.0
서울,광진구,2019년,07월,102.0
서울,광진구,2019년,08월,138.0
서울,광진구,2019년,09월,125.0
서울,광진구,2019년,10월,121.0
서울,광진구,2019년,11월,98.0
서울,광진구,2019년,12월,90.0
서울,광진구,2020년,01월,97.0
서울,광진구,2020년,02월,69.0
서울,광진구,2020년,03월,77.0
서울,광진구,2020년,04월,93.0
서울,광진구,2020년,05월,126.0
서울,광진구,2020년,06월,139.0
서울,광진구,2020년,07월,107.0
서울,광진구,2020년,08월,90.0
서울,광진구,2020년,09월,68.0
서울,광진구,2020년,10월,98.0
서울,광진구,2020년,11월,98.0
서울,광진구,2020년,12월,83.0
서울,강북구,2018년,01월,160.0
서울,강북구,2018년,02월,139.0
서울,강북구,2018년,03월,135.0
서울,강북구,2018년,04월,136.0
서울,강북구,2018년,05월,158.0
서울,강북구,2018년,06월,118.0
서울,강북구,2018년,07월,133.0
서울,강북구,2018년,08월,136.0
서울,강북구,2018년,09월,129.0
서울,강북구,2018년,10월,128.0
서울,강북구,2018년,11월,123.0
서울,강북구,2018년,12월,138.0
서울,강북구,2019년,01월,114.0
서울,강북구,2019년,02월,107.0
서울,강북구,2019년,03월,156.0
서울,강북구,2019년,04월,151.0
서울,강북구,2019년,05월,153.0
서울,강북구,2019년,06월,153.0
서울,강북구,2019년,07월,108.0
서울,강북구,2019년,08월,173.0
서울,강북구,2019년,09월,163.0
서울,강북구,2019년,10월,148.0
서울,강북구,2019년,11월,149.0
서울,강북구,2019년,12월,131.0
서울,강북구,2020년,01월,121.0
서울,강북구,2020년,02월,128.0
서울,강북구,2020년,03월,126.0
서울,강북구,2020년,04월,95.0
서울,강북구,2020년,05월,119.0
서울,강북구,2020년,06월,131.0
서울,강북구,2020년,07월,118.0
서울,강북구,2020년,08월,114.0
서울,강북구,2020년,09월,131.0
서울,강북구,2020년,10월,124.0
서울,강북구,2020년,11월,107.0
서울,강북구,2020년,12월,106.0
서울,금천구,2018년,01월,118.0
서울,금천구,2018년,02월,104.0
서울,금천구,2018년,03월,124.0
서울,금천구,2018년,04월,114.0
서울,금천구,2018년,05월,123.0
서울,금천구,2018년,06월,80.0
서울,금천구,2018년,07월,106.0
서울,금천구,2018년,08월,103.0
서울,금천구,2018년,09월,106.0
서울,금천구,2018년,10월,110.0
서울,금천구,2018년,11월,146.0
서울,금천구,2018년,12월,92.0
서울,금천구,2019년,01월,81.0
서울,금천구,2019년,02월,69.0
서울,금천구,2019년,03월,110.0
서울,금천구,2019년,04월,119.0
서울,금천구,2019년,05월,111.0
서울,금천구,2019년,06월,86.0
서울,금천구,2019년,07월,123.0
서울,금천구,2019년,08월,169.0
서울,금천구,2019년,09월,91.0
서울,금천구,2019년,10월,164.0
서울,금천구,2019년,11월,119.0
서울,금천구,2019년,12월,111.0
서울,금천구,2020년,01월,84.0
서울,금천구,2020년,02월,98.0
서울,금천구,2020년,03월,78.0
서울,금천구,2020년,04월,71.0
서울,금천구,2020년,05월,101.0
서울,금천구,2020년,06월,93.0
서울,금천구,2020년,07월,90.0
서울,금천구,2020년,08월,87.0
서울,금천구,2020년,09월,83.0
서울,금천구,2020년,10월,110.0
서울,금천구,2020년,11월,100.0
서울,금천구,2020년,12월,89.0
부산,중구,2018년,01월,38.0
부산,중구,2018년,02월,27.0
부산,중구,2018년,03월,25.0
부산,중구,2018년,04월,45.0
부산,중구,2018년,05월,59.0
부산,중구,2018년,06월,42.0
부산,중구,2018년,07월,61.0
부산,중구,2018년,08월,48.0
부산,중구,2018년,09월,50.0
부산,중구,2018년,10월,41.0
부산,중구,2018년,11월,34.0
부산,중구,2018년,12월,53.0
부산,중구,2019년,01월,22.0
부산,중구,2019년,02월,39.0
부산,중구,2019년,03월,38.0
부산,중구,2019년,04월,43.0
부산,중구,2019년,05월,36.0
부산,중구,2019년,06월,22.0
부산,중구,2019년,07월,39.0
부산,중구,2019년,08월,26.0
부산,중구,2019년,09월,28.0
부산,중구,2019년,10월,32.0
부산,중구,2019년,11월,23.0
부산,중구,2019년,12월,36.0
부산,중구,2020년,01월,44.0
부산,중구,2020년,02월,22.0
부산,중구,2020년,03월,25.0
부산,중구,2020년,04월,37.0
부산,중구,2020년,05월,40.0
부산,중구,2020년,06월,27.0
부산,중구,2020년,07월,23.0
부산,중구,2020년,08월,39.0
부산,중구,2020년,09월,26.0
부산,중구,2020년,10월,23.0
부산,중구,2020년,11월,32.0
부산,중구,2020년,12월,22.0
부산,서구,2018년,01월,53.0
부산,서구,2018년,02월,49.0
부산,서구,2018년,03월,60.0
부산,서구,2018년,04월,47.0
부산,서구,2018년,05월,54.0
부산,서구,2018년,06월,66.0
부산,서구,2018년,07월,63.0
부산,서구,2018년,08월,25.0
부산,서구,2018년,09월,34.0
부산,서구,2018년,10월,51.0
부산,서구,2018년,11월,67.0
부산,서구,2018년,12월,58.0
부산,서구,2019년,01월,52.0
부산,서구,2019년,02월,43.0
부산,서구,2019년,03월,67.0
부산,서구,2019년,04월,45.0
부산,서구,2019년,05월,49.0
부산,서구,2019년,06월,60.0
부산,서구,2019년,07월,61.0
부산,서구,2019년,08월,51.0
부산,서구,2019년,09월,52.0
부산,서구,2019년,10월,72.0
부산,서구,2019년,11월,51.0
부산,서구,2019년,12월,81.0
부산,서구,2020년,01월,74.0
부산,서구,2020년,02월,39.0
부산,서구,2020년,03월,42.0
부산,서구,2020년,04월,39.0
부산,서구,2020년,05월,61.0
부산,서구,2020년,06월,68.0
부산,서구,2020년,07월,57.0
부산,서구,2020년,08월,52.0
부산,서구,2020년,09월,51.0
부산,서구,2020년,10월,82.0
부산,서구,2020년,11월,57.0
부산,서구,2020년,12월,48.0
부산,동구,2018년,01월,60.0
부산,동구,2018년,02월,51.0
부산,동구,2018년,03월,58.0
부산,동구,2018년,04월,58.0
부산,동구,2018년,05월,75.0
부산,동구,2018년,06월,63.0
부산,동구,2018년,07월,58.0
부산,동구,2018년,08월,79.0
부산,동구,2018년,09월,89.0
부산,동구,2018년,10월,87.0
부산,동구,2018년,11월,73.0
부산,동구,2018년,12월,61.0
부산,동구,2019년,01월,77.0
부산,동구,2019년,02월,81.0
부산,동구,2019년,03월,53.0
부산,동구,2019년,04월,92.0
부산,동구,2019년,05월,73.0
부산,동구,2019년,06월,64.0
부산,동구,2019년,07월,74.0
부산,동구,2019년,08월,64.0
부산,동구,2019년,09월,73.0
부산,동구,2019년,10월,54.0
부산,동구,2019년,11월,62.0
부산,동구,2019년,12월,59.0
부산,동구,2020년,01월,88.0
부산,동구,2020년,02월,63.0
부산,동구,2020년,03월,53.0
부산,동구,2020년,04월,50.0
부산,동구,2020년,05월,53.0
부산,동구,2020년,06월,73.0
부산,동구,2020년,07월,69.0
부산,동구,2020년,08월,63.0
부산,동구,2020년,09월,46.0
부산,동구,2020년,10월,71.0
부산,동구,2020년,11월,68.0
부산,동구,2020년,12월,56.0
부산,영도구,2018년,01월,41.0
부산,영도구,2018년,02월,26.0
부산,영도구,2018년,03월,31.0
부산,영도구,2018년,04월,26.0
부산,영도구,2018년,05월,36.0
부산,영도구,2018년,06월,37.0
부산,영도구,2018년,07월,38.0
부산,영도구,2018년,08월,34.0
부산,영도구,2018년,09월,24.0
부산,영도구,2018년,10월,36.0
부산,영도구,2018년,11월,52.0
부산,영도구,2018년,12월,42.0
부산,영도구,2019년,01월,43.0
부산,영도구,2019년,02월,42.0
부산,영도구,2019년,03월,29.0
부산,영도구,2019년,04월,44.0
부산,영도구,2019년,05월,38.0
부산,영도구,2019년,06월,42.0
부산,영도구,2019년,07월,40.0
부산,영도구,2019년,08월,50.0
부산,영도구,2019년,09월,42.0
부산,영도구,2019년,10월,43.0
부산,영도구,2019년,11월,23.0
부산,영도구,2019년,12월,28.0
부산,영도구,2020년,01월,35.0
부산,영도구,2020년,02월,27.0
부산,영도구,2020년,03월,22.0
부산,영도구,2020년,04월,54.0
부산,영도구,2020년,05월,46.0
부산,영도구,2020년,06월,51.0
부산,영도구,2020년,07월,41.0
부산,영도구,2020년,08월,38.0
부산,영도구,2020년,09월,36.0
부산,영도구,2020년,10월,37.0
부산,영도구,2020년,11월,25.0
부산,영도구,2020년,12월,29.0
부산,진구,2018년,01월,212.0
부산,진구,2018년,02월,180.0
부산,진구,2018년,03월,216.0
부산,진구,2018년,04월,174.0
부산,진구,2018년,05월,183.0
부산,진구,2018년,06월,172.0
부산,진구,2018년,07월,176.0
부산,진구,2018년,08월,170.0
부산,진구,2018년,09월,223.0
부산,진구,2018년,10월,172.0
부산,진구,2018년,11월,156.0
부산,진구,2018년,12월,145.0
부산,진구,2019년,01월,156.0
부산,진구,2019년,02월,166.0
부산,진구,2019년,03월,200.0
부산,진구,2019년,04월,205.0
부산,진구,2019년,05월,187.0
부산,진구,2019년,06월,182.0
부산,진구,2019년,07월,194.0
부산,진구,2019년,08월,198.0
부산,진구,2019년,09월,167.0
부산,진구,2019년,10월,222.0
부산,진구,2019년,11월,207.0
부산,진구,2019년,12월,220.0
부산,진구,2020년,01월,195.0
부산,진구,2020년,02월,213.0
부산,진구,2020년,03월,146.0
부산,진구,2020년,04월,187.0
부산,진구,2020년,05월,170.0
부산,진구,2020년,06월,171.0
부산,진구,2020년,07월,177.0
부산,진구,2020년,08월,196.0
부산,진구,2020년,09월,163.0
부산,진구,2020년,10월,188.0
부산,진구,2020년,11월,194.0
부산,진구,2020년,12월,178.0
부산,동래구,2018년,01월,110.0
부산,동래구,2018년,02월,120.0
부산,동래구,2018년,03월,107.0
부산,동래구,2018년,04월,76.0
부산,동래구,2018년,05월,162.0
부산,동래구,2018년,06월,114.0
부산,동래구,2018년,07월,133.0
부산,동래구,2018년,08월,103.0
부산,동래구,2018년,09월,97.0
부산,동래구,2018년,10월,103.0
부산,동래구,2018년,11월,85.0
부산,동래구,2018년,12월,93.0
부산,동래구,2019년,01월,110.0
부산,동래구,2019년,02월,135.0
부산,동래구,2019년,03월,134.0
부산,동래구,2019년,04월,130.0
부산,동래구,2019년,05월,128.0
부산,동래구,2019년,06월,108.0
부산,동래구,2019년,07월,118.0
부산,동래구,2019년,08월,101.0
부산,동래구,2019년,09월,114.0
부산,동래구,2019년,10월,136.0
부산,동래구,2019년,11월,142.0
부산,동래구,2019년,12월,126.0
부산,동래구,2020년,01월,125.0
부산,동래구,2020년,02월,100.0
부산,동래구,2020년,03월,101.0
부산,동래구,2020년,04월,97.0
부산,동래구,2020년,05월,105.0
부산,동래구,2020년,06월,103.0
부산,동래구,2020년,07월,107.0
부산,동래구,2020년,08월,96.0
부산,동래구,2020년,09월,110.0
부산,동래구,2020년,10월,116.0
부산,동래구,2020년,11월,108.0
부산,동래구,2020년,12월,107.0
부산,남구,2018년,01월,98.0
부산,남구,2018년,02월,79.0
부산,남구,2018년,03월,94.0
부산,남구,2018년,04월,95.0
부산,남구,2018년,05월,85.0
부산,남구,2018년,06월,82.0
부산,남구,2018년,07월,75.0
부산,남구,2018년,08월,87.0
부산,남구,2018년,09월,78.0
부산,남구,2018년,10월,75.0
부산,남구,2018년,11월,93.0
부산,남구,2018년,12월,97.0
부산,남구,2019년,01월,122.0
부산,남구,2019년,02월,84.0
부산,남구,2019년,03월,82.0
부산,남구,2019년,04월,104.0
부산,남구,2019년,05월,105.0
부산,남구,2019년,06월,109.0
부산,남구,2019년,07월,112.0
부산,남구,2019년,08월,96.0
부산,남구,2019년,09월,85.0
부산,남구,2019년,10월,84.0
부산,남구,2019년,11월,98.0
부산,남구,2019년,12월,94.0
부산,남구,2020년,01월,65.0
부산,남구,2020년,02월,69.0
부산,남구,2020년,03월,77.0
부산,남구,2020년,04월,108.0
부산,남구,2020년,05월,108.0
부산,남구,2020년,06월,81.0
부산,남구,2020년,07월,92.0
부산,남구,2020년,08월,80.0
부산,남구,2020년,09월,77.0
부산,남구,2020년,10월,109.0
부산,남구,2020년,11월,91.0
부산,남구,2020년,12월,66.0
부산,북구,2018년,01월,70.0
부산,북구,2018년,02월,64.0
부산,북구,2018년,03월,80.0
부산,북구,2018년,04월,93.0
부산,북구,2018년,05월,62.0
부산,북구,2018년,06월,74.0
부산,북구,2018년,07월,117.0
부산,북구,2018년,08월,63.0
부산,북구,2018년,09월,68.0
부산,북구,2018년,10월,89.0
부산,북구,2018년,11월,79.0
부산,북구,2018년,12월,75.0
부산,북구,2019년,01월,95.0
부산,북구,2019년,02월,78.0
부산,북구,2019년,03월,95.0
부산,북구,2019년,04월,76.0
부산,북구,2019년,05월,69.0
부산,북구,2019년,06월,63.0
부산,북구,2019년,07월,63.0
부산,북구,2019년,08월,75.0
부산,북구,2019년,09월,79.0
부산,북구,2019년,10월,115.0
부산,북구,2019년,11월,83.0
부산,북구,2019년,12월,82.0
부산,북구,2020년,01월,71.0
부산,북구,2020년,02월,60.0
부산,북구,2020년,03월,58.0
부산,북구,2020년,04월,75.0
부산,북구,2020년,05월,93.0
부산,북구,2020년,06월,85.0
부산,북구,2020년,07월,95.0
부산,북구,2020년,08월,80.0
부산,북구,2020년,09월,75.0
부산,북구,2020년,10월,82.0
부산,북구,2020년,11월,94.0
부산,북구,2020년,12월,54.0
부산,해운대구,2018년,01월,123.0
부산,해운대구,2018년,02월,102.0
부산,해운대구,2018년,03월,125.0
부산,해운대구,2018년,04월,131.0
부산,해운대구,2018년,05월,141.0
부산,해운대구,2018년,06월,98.0
부산,해운대구,2018년,07월,129.0
부산,해운대구,2018년,08월,136.0
부산,해운대구,2018년,09월,113.0
부산,해운대구,2018년,10월,133.0
부산,해운대구,2018년,11월,98.0
부산,해운대구,2018년,12월,123.0
부산,해운대구,2019년,01월,116.0
부산,해운대구,2019년,02월,122.0
부산,해운대구,2019년,03월,114.0
부산,해운대구,2019년,04월,109.0
부산,해운대구,2019년,05월,110.0
부산,해운대구,2019년,06월,102.0
부산,해운대구,2019년,07월,135.0
부산,해운대구,2019년,08월,157.0
부산,해운대구,2019년,09월,110.0
부산,해운대구,2019년,10월,132.0
부산,해운대구,2019년,11월,103.0
부산,해운대구,2019년,12월,117.0
부산,해운대구,2020년,01월,110.0
부산,해운대구,2020년,02월,95.0
부산,해운대구,2020년,03월,69.0
부산,해운대구,2020년,04월,107.0
부산,해운대구,2020년,05월,119.0
부산,해운대구,2020년,06월,91.0
부산,해운대구,2020년,07월,143.0
부산,해운대구,2020년,08월,129.0
부산,해운대구,2020년,09월,67.0
부산,해운대구,2020년,10월,108.0
부산,해운대구,2020년,11월,99.0
부산,해운대구,2020년,12월,94.0
부산,사하구,2018년,01월,101.0
부산,사하구,2018년,02월,95.0
부산,사하구,2018년,03월,137.0
부산,사하구,2018년,04월,117.0
부산,사하구,2018년,05월,112.0
부산,사하구,2018년,06월,99.0
부산,사하구,2018년,07월,112.0
부산,사하구,2018년,08월,143.0
부산,사하구,2018년,09월,130.0
